Broad_bean_true_mosaic_virus,"[{'NC_022004.1': 6068}, {'NC_022006.1': 3532}]"
Broad_bean_wilt_virus_1,"[{'NC_005289.1': 5817}, {'NC_005290.1': 3446}]"
Broad_bean_wilt_virus_2,"[{'NC_003003.1': 5951}, {'NC_003004.1': 3607}]"
Brome_mosaic_virus,"[{'NC_002026.1': 3234}, {'NC_002027.1': 2865}, {'NC_002028.2': 2111}]"
Broome_reovirus,"[{'NC_014236.1': 3947}, {'NC_014237.1': 3903}, {'NC_014238.1': 3848}, {'NC_014239.1': 2327}, {'NC_014240.1': 2076}, {'NC_014241.1': 2068}, {'NC_014242.1': 1316}, {'NC_014243.1': 1231}, {'NC_014244.1': 1203}, {'NC_014245.1': 808}]"
Browner_virus,"[{'NC_078986.1': 1645}, {'NC_078987.1': 7096}]"
Bruconha_virus,"[{'NC_077982.1': 1034}, {'NC_077983.1': 7006}, {'NC_077984.1': 4685}]"
Bruges_virus,"[{'NC_034394.1': 1829}, {'NC_034395.1': 3641}, {'NC_034402.1': 6538}]"
Buenaventura_virus,"[{'NC_055387.1': 1786}, {'NC_055388.1': 4439}, {'NC_055389.1': 6449}]"
Buffalo_Creek_virus,"[{'NC_078234.1': 4338}, {'NC_078235.1': 6921}, {'NC_078236.1': 927}]"
Bujaru_virus,"[{'NC_078121.1': 4786}, {'NC_078122.1': 1980}, {'NC_078123.1': 6510}]"
Bunyamwera_virus,"[{'NC_001925.1': 6875}, {'NC_001926.1': 4458}, {'NC_001927.1': 961}]"
Burana_virus,"[{'NC_043437.1': 1479}, {'NC_043438.1': 4032}, {'NC_043439.1': 11916}]"
Burdock_mottle_virus,"[{'NC_021735.1': 7038}, {'NC_021736.1': 4315}]"
Bush_viper_reovirus,"[{'NC_023817.1': 1281}, {'NC_023818.1': 1211}, {'NC_023820.1': 2130}]"
Bushbush_virus,"[{'NC_078950.1': 1133}, {'NC_078951.1': 6945}, {'NC_078952.1': 4444}]"
Buttonwillow_virus,"[{'NC_043597.1': 6895}, {'NC_043598.1': 946}, {'NC_043599.1': 4469}]"
CAS_virus,"[{'NC_018481.1': 3368}, {'NC_018484.1': 6812}]"
Cabbage_leaf_curl_Jamaica_virus,"[{'NC_038792.1': 2575}, {'NC_038793.1': 2494}]"
Cacao_virus,"[{'NC_055324.1': 4185}, {'NC_055325.1': 6406}, {'NC_055326.1': 1924}]"
Cache_Valley_virus,"[{'NC_043618.1': 6870}, {'NC_043619.1': 4463}, {'NC_043620.1': 950}]"
Cachoeira_Porteira_virus,"[{'NC_043573.1': 4652}, {'NC_043574.1': 1016}, {'NC_043575.1': 6892}]"
Caimito_virus,"[{'NC_055408.1': 893}, {'NC_055409.1': 6863}, {'NC_055410.1': 4550}]"
California_encephalitis_virus,"[{'NC_055117.1': 978}, {'NC_055118.1': 4510}, {'NC_055119.1': 6978}]"
Calla_lily_chlorotic_spot_virus,"[{'NC_036607.1': 8914}, {'NC_036608.1': 4734}, {'NC_036609.1': 3146}, {'NC_077825.1': 8911}, {'NC_077826.1': 3172}, {'NC_077827.1': 4704}]"
Callinectes_sapidus_reovirus_1,"[{'NC_029904.1': 4300}, {'NC_037579.1': 2720}, {'NC_037580.1': 2706}, {'NC_037581.1': 2449}, {'NC_037582.1': 2149}, {'NC_037583.1': 2020}, {'NC_037584.1': 1534}, {'NC_037585.1': 1281}, {'NC_037586.1': 1243}, {'NC_037587.1': 1211}, {'NC_037588.1': 1130}, {'NC_037589.1': 1166}]"
Campana_virus,"[{'NC_078074.1': 6520}, {'NC_078075.1': 4181}, {'NC_078076.1': 1830}]"
Cangyuan_orthoreovirus,"[{'NC_025801.1': 3885}, {'NC_025802.1': 3820}, {'NC_025803.1': 3944}, {'NC_025804.1': 2277}, {'NC_025805.1': 1983}, {'NC_025806.1': 1596}, {'NC_025807.1': 1179}, {'NC_025808.1': 2134}, {'NC_025809.1': 1323}, {'NC_025810.1': 1184}]"
Cannabis_cryptic_virus,"[{'NC_031130.1': 2266}, {'NC_031134.1': 2397}, {'NC_077695.1': 2290}, {'NC_077696.1': 2420}]"
Cape_gooseberry_ilarvirus_1,"[{'NC_040392.1': 2862}, {'NC_040393.1': 3493}, {'NC_040394.1': 2234}]"
Capim_virus,"[{'NC_034482.1': 6858}, {'NC_034483.1': 824}, {'NC_034493.1': 4379}]"
Capraria_yellow_spot_Yucatan_virus,"[{'NC_022007.1': 2624}, {'NC_022008.1': 2584}]"
Capsicum_chlorosis_virus,"[{'NC_008301.1': 3477}, {'NC_008302.1': 8912}, {'NC_008303.1': 4823}]"
Caraparu_virus,"[{'NC_034477.1': 4356}, {'NC_034478.1': 1048}, {'NC_034489.1': 6855}]"
Caraway_yellows_virus,"[{'NC_078592.1': 6427}, {'NC_078593.1': 8048}]"
Cardamom_bushy_dwarf_virus,"[{'NC_038808.1': 1097}, {'NC_038809.1': 1028}, {'NC_038810.1': 1086}, {'NC_038811.1': 1079}, {'NC_038812.1': 1106}, {'NC_038813.1': 1088}, {'NC_038814.1': 1080}, {'NC_038815.1': 1083}, {'NC_038816.1': 1102}]"
Carnation_cryptic_virus_3,"[{'NC_034513.1': 1573}, {'NC_034523.1': 1562}]"
Carnation_ringspot_virus,"[{'NC_003530.1': 3840}, {'NC_003531.1': 1403}]"
Carrot_cryptic_virus,"[{'NC_038823.1': 1776}, {'NC_038824.1': 1971}]"
Carrot_torradovirus_1,"[{'NC_025479.2': 6944}, {'NC_025480.2': 4995}]"
Cassava_Ivorian_bacilliform_virus,"[{'NC_025482.1': 3130}, {'NC_025483.1': 2553}, {'NC_025484.1': 2564}]"
Cassava_Torrado-like_virus,"[{'NC_079069.1': 4469}, {'NC_079070.1': 7252}]"
Cassava_green_mottle_virus,"[{'NC_078842.1': 930}, {'NC_078843.1': 1749}]"
Cassava_mosaic_Madagascar_alphasatellite,[{'NC_018628.1': 1478}]
Cassava_mosaic_Madagascar_virus,"[{'NC_017004.1': 2769}, {'NC_017005.1': 2741}]"
Cassava_virus_C,"[{'NC_013111.1': 2740}, {'NC_013112.1': 1137}, {'NC_013113.1': 958}]"
Cassia_yellow_blotch_virus,"[{'NC_006999.2': 3176}, {'NC_007000.2': 2721}, {'NC_007001.1': 2091}]"
Cat_Que_virus,"[{'NC_024074.1': 4481}, {'NC_024075.1': 983}, {'NC_024076.1': 6926}]"
Catu_virus,"[{'NC_038726.1': 807}, {'NC_038727.1': 4420}, {'NC_038728.1': 6797}]"
Centrosema_yellow_spot_virus,[{'NC_016998.1': 2675}]
Ceraphron_bunya-like_virus,"[{'NC_078938.1': 6467}, {'NC_078939.1': 1130}, {'NC_078940.1': 3589}]"
Ceratocystis_polonica_partitivirus,"[{'NC_010705.1': 2315}, {'NC_010706.1': 2252}]"
Ceratocystis_resinifera_virus_1,"[{'NC_010705.1': 2315}, {'NC_010706.1': 2252}, {'NC_010754.1': 2305}, {'NC_010755.1': 2207}]"
Chaetoceros_socialis_forma_radians_RNA_virus_1,[{'NC_012212.1': 9467}]
Chagres_virus,"[{'NC_055327.1': 6414}, {'NC_055328.1': 1790}, {'NC_055329.1': 4398}]"
Chandiru_virus,"[{'NC_015373.1': 4326}, {'NC_015374.1': 6327}, {'NC_015375.1': 1842}]"
Changping_earthworm_virus_2,"[{'NC_033319.1': 4027}, {'NC_033320.1': 3165}, {'NC_033321.1': 1939}, {'NC_033322.1': 1271}, {'NC_033323.1': 1521}, {'NC_033324.1': 1218}]"
Changuinola_virus,"[{'NC_022633.1': 3662}, {'NC_022634.1': 2776}, {'NC_022635.1': 1814}, {'NC_022636.1': 1162}, {'NC_022637.1': 1028}, {'NC_022638.1': 809}, {'NC_022639.1': 3980}, {'NC_022640.1': 1977}, {'NC_022641.1': 1653}, {'NC_022642.1': 910}]"
Chenuda_virus,"[{'NC_027534.1': 3895}, {'NC_027535.1': 2787}, {'NC_027536.1': 1931}, {'NC_027537.1': 1767}, {'NC_027538.1': 1700}, {'NC_027548.1': 1672}, {'NC_027549.1': 1230}, {'NC_027550.1': 1177}, {'NC_027551.1': 1005}, {'NC_027552.1': 746}]"
Cherry_leaf_roll_virus,"[{'NC_015414.1': 7918}, {'NC_015415.1': 6360}]"
Cherry_rasp_leaf_virus,"[{'NC_006271.1': 7034}, {'NC_006272.1': 3315}]"
Chicken_picobirnavirus,"[{'NC_040438.1': 2532}, {'NC_040439.1': 1700}]"
Chilibre_virus,"[{'NC_077869.1': 1052}, {'NC_077870.1': 6836}, {'NC_077871.1': 4655}]"
Chilli_leaf_curl_Gonda_virus,[{'NC_055136.1': 2760}]
Chilli_leaf_curl_virus-[Bhavanisagar:India:2010],[{'NC_055130.1': 2785}]
Chinese_mitten_crab_virus_1,"[{'NC_078280.1': 3266}, {'NC_078281.1': 6691}, {'NC_078282.1': 836}]"
Chinese_wheat_mosaic_virus,"[{'NC_002356.1': 3569}, {'NC_002359.1': 7147}]"
Chino_del_tomate_Amazonas_virus,[{'NC_038443.1': 2615}]
Chino_del_tomate_virus,"[{'NC_003830.1': 2634}, {'NC_003831.1': 2579}]"
Chiqui_virus,"[{'NC_040498.1': 1275}, {'NC_040499.1': 2534}, {'NC_040500.1': 1975}, {'NC_040501.1': 4009}, {'NC_040502.1': 3758}, {'NC_040503.1': 3455}, {'NC_040504.1': 2863}, {'NC_040505.1': 1146}, {'NC_040506.1': 4013}]"
Chobar_Gorge_virus,"[{'NC_027553.1': 3888}, {'NC_027554.1': 2796}, {'NC_027555.1': 1944}, {'NC_027556.1': 1806}, {'NC_027557.1': 1673}, {'NC_027558.1': 1644}, {'NC_027559.1': 1180}, {'NC_027560.1': 1167}, {'NC_027561.1': 1093}, {'NC_027562.1': 708}]"
Choclo_virus,"[{'NC_038373.1': 1972}, {'NC_038374.1': 3685}]"
Chocolate_lily_virus_A,"[{'NC_016443.1': 6139}, {'NC_016444.1': 4735}]"
Chondrostereum_purpureum_cryptic_virus_1,"[{'NC_038915.1': 1757}, {'NC_038916.1': 1920}]"
Choristoneura_occidentalis_cypovirus_16,"[{'NC_038645.1': 2214}, {'NC_038646.1': 1702}, {'NC_038647.1': 1235}, {'NC_038648.1': 3768}, {'NC_038649.1': 3690}, {'NC_038650.1': 1171}, {'NC_038651.1': 1946}, {'NC_038652.1': 3290}]"
Chronic_bee_paralysis_virus,"[{'NC_010711.1': 3674}, {'NC_010712.1': 2305}]"
Chrysanthemum_mosaic-associated_virus,"[{'NC_078663.1': 1390}, {'NC_078664.1': 1707}, {'NC_078665.1': 7093}, {'NC_078666.1': 1154}, {'NC_078667.1': 2054}, {'NC_078668.1': 1303}, {'NC_078669.1': 1215}]"
Chrysanthemum_stem_necrosis_virus,"[{'NC_027718.1': 8955}, {'NC_027719.1': 2947}, {'NC_027720.1': 4830}]"
Chrysothrix_chrysovirus_1,"[{'NC_055654.1': 2879}, {'NC_055655.1': 3552}, {'NC_055656.1': 3191}, {'NC_055657.1': 2760}]"
Chum_salmon_reovirus_CS,"[{'NC_007582.1': 3947}, {'NC_007583.1': 3867}, {'NC_007584.1': 3690}, {'NC_007585.1': 1619}, {'NC_007586.1': 2242}, {'NC_007587.1': 1395}, {'NC_007588.1': 1317}, {'NC_007589.1': 1118}, {'NC_007590.1': 985}, {'NC_007591.1': 783}, {'NC_007592.1': 2052}]"
Cimodo_virus,"[{'NC_023420.2': 4080}, {'NC_024910.1': 1838}, {'NC_024911.1': 1609}, {'NC_024912.1': 1600}, {'NC_024913.1': 920}, {'NC_024914.1': 863}, {'NC_024915.1': 585}, {'NC_024916.1': 3657}, {'NC_024917.1': 3226}, {'NC_024918.1': 2302}, {'NC_024919.1': 2281}, {'NC_024920.1': 1874}]"
Citrus_chlorotic_spot_virus,"[{'NC_055208.1': 6518}, {'NC_055209.1': 5987}]"
Citrus_concave_gum-associated_virus,"[{'NC_035454.1': 2703}, {'NC_035759.1': 6681}]"
Citrus_leaf_rugose_virus,"[{'NC_003546.1': 2289}, {'NC_003547.1': 2990}, {'NC_003548.1': 3404}]"
Citrus_leprosis_virus_C,"[{'NC_008169.1': 8745}, {'NC_008170.1': 4986}]"
Citrus_leprosis_virus_C2,"[{'NC_038848.1': 8717}, {'NC_038849.1': 4989}]"
Citrus_psorosis_virus,"[{'NC_006314.1': 8186}, {'NC_006315.1': 1645}, {'NC_006316.1': 1447}]"
Citrus_variegation_virus,"[{'NC_009536.1': 2309}, {'NC_009537.1': 3433}, {'NC_009538.1': 2914}]"
Citrus_virus_A,"[{'NC_078103.1': 6691}, {'NC_078104.1': 2740}]"
Cladosporium_cladosporioides_virus_1,"[{'NC_024704.1': 2434}, {'NC_024705.1': 2241}, {'NC_024706.1': 2008}, {'NC_024707.1': 1261}, {'NC_024708.1': 942}]"
Cleome_golden_mosaic_virus,[{'NC_015397.1': 2566}]
Cleome_leaf_crumple_virus,"[{'NC_016572.1': 2661}, {'NC_016578.1': 2725}]"
Clerodendron_golden_mosaic_virus,"[{'NC_010713.1': 2767}, {'NC_010714.1': 2757}]"
Clerodendrum_chlorotic_spot_virus,"[{'NC_043648.1': 6524}, {'NC_043649.1': 6105}]"
Clerodendrum_golden_mosaic_China_virus,"[{'NC_011346.1': 2776}, {'NC_011347.1': 2739}]"
Clo_Mor_virus,"[{'NC_034554.1': 4414}, {'NC_034561.1': 11806}, {'NC_034562.1': 1613}, {'NC_055940.1': 1662}, {'NC_078254.1': 12189}, {'NC_078255.1': 4799}]"
Cnidoscolus_mosaic_leaf_deformation_virus,"[{'NC_038982.1': 2641}, {'NC_040184.1': 2613}]"
Coccinia_mosaic_Tamil_Nadu_virus,"[{'NC_024809.1': 2691}, {'NC_024810.1': 2749}]"
Cocle_virus,"[{'NC_078071.1': 4352}, {'NC_078072.1': 6352}, {'NC_078073.1': 2027}]"
Codonopsis_torradovirus_A,"[{'NC_079055.1': 6922}, {'NC_079056.1': 4613}]"
Coffee_ringspot_virus,"[{'NC_038755.1': 5945}, {'NC_038756.1': 6552}]"
Coleopteran_phasma-related_virus_OKIAV235,"[{'NC_078332.1': 6583}, {'NC_078333.1': 1708}, {'NC_078334.1': 1646}]"
Coleopteran_phenui-related_virus_OKIAV308,"[{'NC_078329.1': 7043}, {'NC_078330.1': 3943}, {'NC_078331.1': 1054}]"
Colletotrichum_camelliae_filamentous_virus_1,"[{'NC_078024.1': 1122}, {'NC_078025.1': 990}, {'NC_078026.1': 1299}, {'NC_078027.1': 1085}, {'NC_078028.1': 2444}, {'NC_078029.1': 2253}, {'NC_078030.1': 1053}, {'NC_078031.1': 2012}]"
Colletotrichum_fructicola_chrysovirus_1,"[{'NC_040485.1': 3620}, {'NC_040486.1': 1750}, {'NC_040487.1': 2687}, {'NC_040488.1': 2438}, {'NC_040489.1': 1539}, {'NC_040490.1': 1211}, {'NC_040491.1': 2801}]"
Colletotrichum_gloeosporioides_chrysovirus_1,"[{'NC_043666.1': 3397}, {'NC_043667.1': 2630}, {'NC_043668.1': 2869}]"
Colombian_potato_soil-borne_virus,"[{'NC_029034.2': 6170}, {'NC_029035.2': 3164}, {'NC_029037.2': 3028}]"
Colorado_tick_fever_virus,"[{'NC_004180.1': 1884}, {'NC_004181.1': 4350}, {'NC_004182.1': 3909}, {'NC_004183.1': 3586}, {'NC_004184.1': 3157}, {'NC_004185.1': 2432}, {'NC_004186.1': 2141}, {'NC_004187.1': 2133}, {'NC_004188.1': 2029}, {'NC_004189.1': 1880}, {'NC_004190.1': 675}, {'NC_004191.1': 998}]"
Common_bean_mottle_virus,"[{'NC_038988.1': 2631}, {'NC_040189.1': 2604}]"
Common_bean_severe_mosaic_virus,"[{'NC_031961.1': 2613}, {'NC_040190.1': 2577}]"
Common_oak_ringspot-associated_virus,"[{'NC_078851.1': 2310}, {'NC_078852.1': 7109}, {'NC_078853.1': 1338}, {'NC_078854.1': 1411}, {'NC_078855.1': 1030}]"
Coniothyrium_diplodiella_chrysovirus_1,"[{'NC_055624.1': 2703}, {'NC_055625.1': 2676}, {'NC_055626.1': 2505}, {'NC_055627.1': 3625}]"
Coniothyrium_diplodiella_negative-stranded_RNA_virus_1,"[{'NC_078856.1': 1197}, {'NC_078857.1': 1939}, {'NC_078858.1': 6519}]"
Corchorus_golden_mosaic_virus,"[{'NC_009644.1': 2677}, {'NC_009646.1': 2649}]"
Corchorus_yellow_spot_virus,"[{'NC_008492.1': 2606}, {'NC_008493.1': 2589}]"
Corchorus_yellow_vein_Cuba_virus,"[{'NC_078183.1': 2531}, {'NC_078184.1': 2576}]"
Corchorus_yellow_vein_virus_-_[Hoa_Binh],"[{'NC_006358.1': 2724}, {'NC_006359.1': 2691}]"
Cordyceps_chanhua_alternavirus_1,"[{'NC_079113.1': 3512}, {'NC_079114.1': 2415}, {'NC_079115.1': 2655}]"
Coredo_virus,"[{'NC_078622.1': 6428}, {'NC_078623.1': 2538}, {'NC_078624.1': 2001}]"
Corfou_virus,"[{'NC_078245.1': 6453}, {'NC_078246.1': 1704}, {'NC_078247.1': 4329}]"
Corriparta_virus,"[{'NC_038564.1': 2952}, {'NC_038565.1': 2032}, {'NC_038566.1': 1936}, {'NC_038567.1': 1128}, {'NC_038568.1': 3925}, {'NC_038569.1': 790}, {'NC_038570.1': 2284}, {'NC_038571.1': 1683}, {'NC_038572.1': 1187}, {'NC_038573.1': 1176}]"
Cotton_chlorotic_spot_virus,"[{'NC_038794.1': 2670}, {'NC_038795.1': 2650}]"
Cotton_leaf_crumple_virus,"[{'NC_004580.1': 2630}, {'NC_004581.1': 2550}]"
Cotton_leaf_curl_Bangalore_betasatellite,"[{'NC_007219.1': 1355}, {'NC_076167.1': 1356}, {'NC_076223.1': 1351}]"
Cotton_leaf_curl_Bangalore_virus,[{'NC_007290.1': 2751}]
Cotton_leaf_curl_Gezira_virus-[Cotton],[{'NC_038444.1': 2761}]
Cotton_leaf_curl_Multan_virus,"[{'NC_003199.1': 2754}, {'NC_004607.1': 2751}, {'NC_011804.1': 2740}]"
Cotton_yellow_mosaic_virus,"[{'NC_030310.1': 2766}, {'NC_030311.1': 2716}, {'NC_077719.1': 2766}, {'NC_077720.1': 2716}]"
Cow_vetch_latent_virus,"[{'NC_040744.1': 992}, {'NC_040745.1': 971}, {'NC_040746.1': 985}, {'NC_040747.1': 1010}, {'NC_040748.1': 986}, {'NC_040749.1': 988}, {'NC_040750.1': 980}, {'NC_040751.1': 984}]"
Cowpea_bright_yellow_mosaic_virus,"[{'NC_055489.1': 2632}, {'NC_055490.1': 2593}]"
Cowpea_chlorotic_mottle_virus,"[{'NC_003541.1': 2774}, {'NC_003542.1': 2173}, {'NC_003543.1': 3171}]"
Cowpea_mosaic_virus,"[{'NC_003549.1': 5889}, {'NC_003550.1': 3481}]"
Cowpea_severe_mosaic_virus,"[{'NC_003544.1': 3732}, {'NC_003545.1': 5957}]"
Crimean-Congo_hemorrhagic_fever_virus_2,"[{'NC_078225.1': 12170}, {'NC_078226.1': 1659}, {'NC_078227.1': 5416}]"
Crimson_clover_cryptic_virus_2,"[{'NC_038837.1': 2444}, {'NC_038838.1': 2354}]"
Croton_golden_mosaic_virus,"[{'NC_055463.1': 2551}, {'NC_055464.1': 2613}]"
Cryphonectria_nitschkei_chrysovirus_1,"[{'NC_038778.1': 2978}, {'NC_038779.1': 2980}, {'NC_038780.1': 2960}, {'NC_038781.1': 2552}]"
Cryphonectria_parasitica_bipartite_mycovirus_1,"[{'NC_021222.1': 2026}, {'NC_021223.1': 1762}]"
Cryptosporidium_parvum_virus_1,"[{'NC_038843.1': 1836}, {'NC_038844.1': 1510}]"
Cuban_alphasatellite_1,[{'NC_021708.1': 1292}]
Cucumber_mosaic_virus,"[{'NC_001440.1': 2216}, {'NC_002034.1': 3357}, {'NC_002035.1': 3050}]"
Cucurbit_chlorotic_yellows_virus,"[{'NC_018173.1': 8607}, {'NC_018174.1': 8041}]"
Cucurbit_leaf_crumple_virus,"[{'NC_002984.1': 2632}, {'NC_002985.1': 2600}]"
Cucurbit_mild_mosaic_virus,"[{'NC_038759.1': 3294}, {'NC_038760.1': 5870}]"
Cucurbit_yellow_stunting_disorder_virus,"[{'NC_004809.1': 9123}, {'NC_004810.1': 7976}]"
Culex_phasma-like_virus,"[{'NC_055213.1': 2076}, {'NC_055214.1': 2249}, {'NC_055215.1': 6489}]"
Cumuto_virus,"[{'NC_043045.1': 6367}, {'NC_043046.1': 3269}, {'NC_043047.1': 1176}]"
Currant_latent_virus,"[{'NC_029036.1': 3292}, {'NC_029038.1': 6603}]"
Curvularia_thermal_tolerance_virus,"[{'NC_010985.1': 2149}, {'NC_010986.1': 1886}]"
Cycas_necrotic_stunt_virus,"[{'NC_003791.1': 7471}, {'NC_003792.2': 4667}]"
Cypovirus_1,"[{'NC_003016.1': 4164}, {'NC_003017.1': 3853}, {'NC_003018.1': 3846}, {'NC_003019.1': 3262}, {'NC_003020.1': 2851}, {'NC_003021.1': 1792}, {'NC_003022.1': 1501}, {'NC_003023.1': 1332}, {'NC_003024.1': 1187}, {'NC_003025.1': 944}]"
Cypovirus_14,"[{'NC_003006.1': 4329}, {'NC_003007.1': 4056}, {'NC_003008.1': 3921}, {'NC_003009.1': 3339}, {'NC_003010.1': 3159}, {'NC_003011.1': 1783}, {'NC_003012.1': 1391}, {'NC_003013.1': 1250}, {'NC_003014.1': 1141}, {'NC_003015.1': 956}]"
Cypovirus_5,"[{'NC_010661.1': 883}, {'NC_010662.1': 1830}, {'NC_010663.1': 1066}, {'NC_010664.1': 1268}, {'NC_010665.1': 1930}, {'NC_010666.1': 2797}, {'NC_010667.1': 3303}, {'NC_010668.1': 3713}, {'NC_010669.1': 3905}, {'NC_010670.1': 4123}]"
Dabieshan_tick_virus,"[{'NC_078095.1': 6549}, {'NC_078096.1': 1789}]"
Dabieshan_virus,"[{'NC_038383.1': 3623}, {'NC_038384.1': 1725}]"
Dalechampia_chlorotic_mosaic_virus,"[{'NC_018716.1': 2616}, {'NC_018718.1': 2598}]"
Dante_Muikkunen_virus_1,"[{'NC_055441.1': 5913}, {'NC_055442.1': 3396}]"
Daphnis_nerii_cypovirus,"[{'NC_040440.1': 3966}, {'NC_040441.1': 1137}, {'NC_040442.1': 1278}, {'NC_040443.1': 2028}, {'NC_040444.1': 2409}, {'NC_040445.1': 2093}, {'NC_040446.1': 1861}, {'NC_040447.1': 3316}]"
Dar_es_Salaam_virus_TZ-189,"[{'NC_078297.1': 3776}, {'NC_078298.1': 1309}, {'NC_078299.1': 6474}]"
Dashli_virus,"[{'NC_055378.1': 1802}, {'NC_055379.1': 4413}, {'NC_055380.1': 6444}]"
Datura_leaf_distortion_virus,"[{'NC_018715.1': 2564}, {'NC_018717.1': 2599}]"
Deinbollia_mosaic_virus,"[{'NC_029803.1': 2702}, {'NC_029804.1': 2759}]"
Dendrolimus_punctatus_cypovirus_22,"[{'NC_025838.1': 1431}, {'NC_025839.1': 1339}, {'NC_025840.1': 1160}, {'NC_025841.1': 1155}, {'NC_025842.1': 1143}, {'NC_025843.1': 813}, {'NC_025844.1': 783}, {'NC_025845.1': 4051}, {'NC_025846.1': 3713}, {'NC_025847.1': 3650}, {'NC_025848.1': 3382}, {'NC_025849.1': 2351}, {'NC_025850.1': 2203}, {'NC_025851.1': 2005}, {'NC_025852.1': 1879}, {'NC_025853.1': 1695}]"
Dendrolimus_punctatus_virus,"[{'NC_005898.1': 5492}, {'NC_005899.1': 2490}]"
Desmodium_leaf_distortion_virus,"[{'NC_008494.1': 2569}, {'NC_008495.1': 2514}]"
Desmodium_mottle_virus,"[{'NC_039001.1': 2767}, {'NC_040192.1': 2713}]"
Dhati_Welel_mammarenavirus,"[{'NC_079107.1': 3347}, {'NC_079108.1': 7238}]"
Dichorhavirus_orchidaceae,"[{'NC_009608.1': 6413}, {'NC_009609.1': 6001}]"
Dicliptera_yellow_mottle_virus,"[{'NC_003856.1': 2607}, {'NC_003857.1': 2597}, {'NC_075049.1': 2608}]"
Dill_cryptic_virus_1,"[{'NC_022614.1': 2013}, {'NC_022615.1': 1837}]"
Dill_cryptic_virus_2,"[{'NC_021147.1': 2430}, {'NC_021148.1': 2354}]"
Dinovernavirus_aedis,"[{'NC_007666.1': 3817}, {'NC_007667.1': 3752}, {'NC_007668.1': 3732}, {'NC_007669.1': 3375}, {'NC_007670.1': 3227}, {'NC_007671.1': 1775}, {'NC_007672.1': 1171}, {'NC_007673.1': 1151}, {'NC_007674.1': 1147}]"
Diodia_vein_chlorosis_virus,"[{'NC_038786.1': 8010}, {'NC_038787.1': 8220}]"
Dioscorea_mosaic_associated_virus,"[{'NC_031763.1': 3810}, {'NC_031766.1': 5979}]"
Discula_destructiva_virus_1,"[{'NC_002797.1': 1787}, {'NC_002800.1': 1585}]"
Discula_destructiva_virus_2,"[{'NC_003710.1': 1781}, {'NC_003711.1': 1611}]"
Dolichos_yellow_mosaic_virus,"[{'NC_005338.2': 2761}, {'NC_024779.1': 2733}, {'NC_074831.1': 2761}]"
Drakaea_virus_A,"[{'NC_043398.1': 4490}, {'NC_043399.1': 2905}]"
Drosophila_X_virus,"[{'NC_004169.1': 3243}, {'NC_004177.1': 3360}]"
Drosophila_melanogaster_birnavirus_SW-2009a,"[{'NC_078109.1': 3260}, {'NC_078110.1': 3014}]"
Durania_virus,"[{'NC_055345.1': 6379}, {'NC_055346.1': 4186}, {'NC_055347.1': 1834}]"
Duranta_leaf_curl_virus,[{'NC_038980.1': 2759}]
East_African_cassava_mosaic_Cameroon_virus,"[{'NC_004625.1': 2802}, {'NC_004630.1': 2741}]"
East_African_cassava_mosaic_Kenya_virus,"[{'NC_011583.1': 2797}, {'NC_011584.1': 2776}]"
East_African_cassava_mosaic_Malawi_virus-Malawi[K],[{'NC_038877.1': 2804}]
East_African_cassava_mosaic_Malawi_virus,"[{'NC_022644.1': 2754}, {'NC_022645.1': 2804}, {'NC_038877.1': 2804}]"
East_African_cassava_mosaic_Zanzibar_virus,"[{'NC_004655.1': 2785}, {'NC_004656.2': 2763}]"
East_African_cassava_mosaic_virus,"[{'NC_004674.1': 2799}, {'NC_004676.1': 2777}]"
Ebinur_lake_virus,"[{'NC_079003.1': 6799}, {'NC_079004.1': 4422}, {'NC_079005.1': 973}]"
Echarate_virus,"[{'NC_055339.1': 6411}, {'NC_055340.1': 1818}, {'NC_055341.1': 4287}]"
Eclipta_yellow_vein_virus,"[{'NC_016660.1': 2740}, {'NC_075419.1': 2748}]"
Elm_mottle_virus,"[{'NC_003568.1': 2874}, {'NC_003569.1': 3431}, {'NC_003570.1': 2315}]"
Emaravirus_cajani,"[{'NC_029556.1': 2223}, {'NC_029557.1': 1563}, {'NC_029569.1': 1801}, {'NC_029574.1': 1442}, {'NC_029575.1': 7022}]"
Emaravirus_camelliae,"[{'NC_078411.1': 1335}, {'NC_078412.1': 1155}, {'NC_078413.1': 1297}, {'NC_078414.1': 1246}, {'NC_078415.1': 7109}, {'NC_078416.1': 1349}, {'NC_078417.1': 2054}, {'NC_078418.1': 1474}, {'NC_078419.1': 1360}]"
Emaravirus_cercidis,"[{'NC_038852.1': 7049}, {'NC_038853.1': 1513}, {'NC_038854.1': 1414}, {'NC_038855.1': 1272}, {'NC_038856.1': 2220}]"
Emaravirus_cordylinae,"[{'NC_055641.1': 7217}, {'NC_055642.1': 2399}, {'NC_055643.1': 1106}, {'NC_055644.1': 1342}, {'NC_055645.1': 1323}]"
Emaravirus_fici,"[{'NC_029562.1': 7039}, {'NC_029563.1': 1490}, {'NC_029564.1': 1472}, {'NC_029565.1': 2252}, {'NC_029566.1': 1752}, {'NC_029568.1': 1212}]"
Emaravirus_idaeobati,"[{'NC_029558.1': 2135}, {'NC_029559.1': 1365}, {'NC_029560.1': 1675}, {'NC_029561.1': 1718}, {'NC_029567.1': 7062}, {'NC_029571.1': 1095}, {'NC_029572.1': 1089}, {'NC_029573.1': 1273}]"
